Average,STD
2.006622023809524,1.2928082222367638
1.2308035714285714,1.0939395985153562
1.347172619047619,1.2859093820317642
1.2129464285714284,1.1888194644821235
1.2522321428571428,1.1705354421565488
1.4029017857142858,1.2152623900669803
1.1127976190476188,1.1673826234780933
1.3851190476190476,1.2790071460352672
0.9723214285714283,1.0775337638021834
1.3683779761904762,1.143744206171898
1.075297619047619,1.1357875797189783
0.8823660714285714,0.9560591278107986
1.233407738095238,1.2575849909234706
1.2386160714285712,1.3238947817746274
0.8369047619047617,0.9972071974062929
1.0708333333333333,1.0520902354432138
0.6645833333333332,0.8394930599810877
1.2020089285714284,1.2532349609318951
0.8584821428571427,0.6974984224613563
1.0770833333333332,1.107478704624419
1.0231398809523808,1.0192126540570137
0.8248511904761905,1.1124970632481028
0.7244047619047617,0.8763242339692651
1.0730654761904763,1.1945331855753447
0.8751488095238095,0.9651739774852579
1.2326636904761903,1.3621424150915824
0.7128720238095237,0.8850399469267244
1.0758184523809524,1.2629845886665334
0.6025297619047619,0.8012082841502355
0.54375,0.6256092116359546
0.7665178571428571,0.8820843076969603
0.9504464285714285,1.1135651437798293
0.7979910714285712,1.0772518268469684
0.7720982142857141,1.0861415908851966
0.601860119047619,0.8936697914829462
0.9627976190476186,1.0871808547643382
0.7141369047619046,0.7820941715142784
0.769047619047619,0.8735318907579994
0.9384672619047617,1.006656901349648
0.8300595238095239,1.0720070871511624
0.8255952380952382,1.1094683070100597
0.6659970238095239,0.9095083634937248
0.46525297619047606,0.747975768049888
0.8013392857142855,0.9465988681393498
0.7497767857142856,0.9327214557399408
0.5669642857142857,0.7822969937947514
0.8205357142857143,1.0913185296886323
0.8274553571428571,1.1094133034153448
0.5095982142857142,0.6375297434420415
0.7567708333333333,0.9611963183345053
0.6249999999999999,0.9388170058426731
0.5909970238095239,0.7504254054333013
0.47142857142857136,0.6429093645057363
0.8699404761904761,0.9672362774852461
0.6761904761904761,1.014424780391952
0.5180059523809524,0.8103851944744438
0.6956845238095237,0.8250334727919263
0.5651785714285713,1.1174364180353387
0.6864583333333333,0.9030109002096463
0.7269345238095236,1.0232003282752902
0.46376488095238083,0.7485812991476154
0.5825148809523809,0.9057237805581647
0.7450148809523808,1.0435327978629052
0.6788690476190476,0.9338582605316107
0.7684523809523808,1.000543591284325
0.5572172619047617,0.7956372325481796
0.5031249999999999,1.0358384227188955
0.7084821428571427,1.0508617286717292
0.6444940476190475,1.0572235301219264
0.8548363095238095,1.1704406540458334
0.5222470238095237,0.6170481872607564
0.8718750000000001,1.2609746592799371
0.5057291666666666,0.6405098460710777
0.6643601190476189,0.8832002971310273
0.7880952380952381,1.1285826082481114
0.6175595238095238,0.9234968130457942
0.46711309523809513,0.610557587747748
0.5421874999999999,0.7842703102489136
0.6017857142857143,0.7949249149581648
0.5070684523809522,0.6469700473355344
0.6726934523809522,0.8807713908561211
0.481845238095238,0.7625058797987833
0.36703869047619037,0.4587562892464289
0.6838541666666665,0.9229690966976455
0.799032738095238,1.073151460515157
0.5077380952380952,0.7577415751555208
0.8002232142857142,1.127814704953421
0.5289434523809523,0.9137961482388158
0.4600446428571428,0.6288192079428347
0.7343749999999997,1.0425215242249064
0.5363095238095238,0.798757659285784
0.31428571428571417,0.42137968084843525
0.6135416666666664,0.9096414583775001
0.7044642857142857,0.9571094146364747
0.5511904761904761,0.8156036482803503
0.49278273809523804,0.6405604986662395
0.5092261904761904,0.8250366089899812
0.6299851190476188,0.8005219337082911
0.377827380952381,0.45134707353044096
0.4060267857142856,0.6374617911306374
